"","log2FoldChange","AveExpr","t","pvalue","padj","Symbol","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","value","up_down"
"49596",-2.58575902807276,-2.63356012234459,-3.66329518445939,0.00020080232840465,0.000252261396930642,"RP11-411B10.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58575902807276,"down"
"49604",-2.58426492647819,0.560465308643739,-3.2434037494578,0.000804601056446048,0.00098855567297957,"GDPD3",9606,79153,"NULL","16","16p11.2","glycerophosphodiester phosphodiesterase domain containing 3","protein-coding","GDPD3","glycerophosphodiester phosphodiesterase domain containing 3","O","glycerophosphodiester phosphodiesterase ",-2.58426492647819,"down"
"49605",-2.58396462863317,5.0114709022235,-3.63341971394022,0.000222459179842937,0.000278971640501329,"RFX7",9606,64864,"NULL","15","15q21.3","regulatory factor X, 7","protein-coding","RFX7","regulatory factor X, 7","O","DNA-binding protein RFX7|regulatory fact",-2.58396462863317,"down"
"49610",-2.58281124457847,3.54904777226343,-3.26696035819194,0.00074656180654081,0.000918074966705862,"MACROD1",9606,28992,"NULL","11","11q11","MACRO domain containing 1","protein-coding","MACROD1","MACRO domain containing 1","O","MACRO domain-containing protein 1|O-acet",-2.58281124457847,"down"
"49617",-2.58137266999933,3.00554122961205,-3.92233768198675,8.07797365194103e-05,0.000102949087261097,"INVS",9606,27130,"RP11-208F1.1","9","9q31","inversin","protein-coding","INVS","inversin","O","inversion of embryo turning homolog|inve",-2.58137266999933,"down"
"49618",-2.58135139572322,3.59674955022664,-3.8444813903372,0.000106654175746135,0.000135294678851978,"STARD8",9606,9754,"NULL","X","Xq13.1","StAR-related lipid transfer (START) domain containing 8","protein-coding","STARD8","StAR-related lipid transfer (START) domain containing 8","O","START domain containing 8|deleted in liv",-2.58135139572322,"down"
"49628",-2.57917192273732,-0.349253472626192,-3.6983585980348,0.000177934768026148,0.000224023655048245,"BGLAP",9606,632,"RP11-54H19.5","1","1q22","bone gamma-carboxyglutamate (gla) protein","protein-coding","BGLAP","bone gamma-carboxyglutamate (gla) protein","O","bone Gla protein|bone gamma-carboxygluta",-2.57917192273732,"down"
"49632",-2.57850715790426,5.16696694656385,-3.60504193754409,0.000245065054208412,0.000306821028864779,"TXNDC5",9606,81567,"RP1-126E20.1","6","6p24.3","thioredoxin domain containing 5 (endoplasmic reticulum)","protein-coding","TXNDC5","thioredoxin domain containing 5 (endoplasmic reticulum)","O","ER protein 46|endoplasmic reticulum prot",-2.57850715790426,"down"
"49658",-2.57182336371462,0.928965342773799,-3.64972552306396,0.000210378839587499,0.000264093832809224,"MROH6",9606,642475,"NULL","8","8q24.3","maestro heat-like repeat family member 6","protein-coding","MROH6","maestro heat-like repeat family member 6","O","maestro heat-like repeat-containing prot",-2.57182336371462,"down"
"49663",-2.57045897772347,3.24481044053161,-3.57552015393428,0.000270880306621028,0.000338570040798106,"DDB2",9606,1643,"NULL","11","11p12-p11","damage-specific DNA binding protein 2, 48kDa","protein-coding","DDB2","damage-specific DNA binding protein 2, 48kDa","O","DDB p48 subunit|DNA damage-binding prote",-2.57045897772347,"down"
"49667",-2.56998660150105,3.72864388312204,-3.41386724352825,0.000464240306786013,0.000575131358368892,"SLC4A7",9606,9497,"NULL","3","3p22","solute carrier family 4, sodium bicarbonate cotransporter, member 7","protein-coding","SLC4A7","solute carrier family 4, sodium bicarbonate cotransporter, member 7","O","bicarbonate transporter|sodium bicarbona",-2.56998660150105,"down"
"49682",-2.56638336470254,-0.608506838340746,-3.51383093271776,0.000333354588667256,0.000415353181017452,"HCG27",9606,253018,"NULL","6","6p21.33","HLA complex group 27 (non-protein coding)","miscRNA","HCG27","HLA complex group 27 (non-protein coding)","O","NULL",-2.56638336470254,"down"
"49692",-2.56432372341504,-0.402588433828596,-3.25150342018384,0.000784185221559886,0.000963856286359911,"KL",9606,9365,"NULL","13","13q12","klotho","protein-coding","KL","klotho","O","NULL",-2.56432372341504,"down"
"49702",-2.56226928775495,-0.323729610208471,-3.80978539849308,0.000120575241853164,0.000152676341064331,"RP11-324I22.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56226928775495,"down"
"49704",-2.56206848904307,0.920779743153583,-3.85049366305918,0.000104403215157903,0.000132510990080492,"CTD-2528L19.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56206848904307,"down"
"49705",-2.56175354021562,1.8648235972513,-3.45241239172589,0.000408890793100349,0.000507591259813765,"LRRC37A16P",9606,651250,"NULL","17","17q24.2","leucine rich repeat containing 37, member A16, pseudogene","pseudo","LRRC37A16P","leucine rich repeat containing 37, member A16, pseudogene","O","NULL",-2.56175354021562,"down"
"49717",-2.55920352769174,5.61930900994472,-3.76432612616493,0.000141448151552374,0.000178693022925742,"LGMN",9606,5641,"NULL","14","14q32.1","legumain","protein-coding","LGMN","legumain","O","asparaginyl endopeptidase|cysteine prote",-2.55920352769174,"down"
"49730",-2.55665290766385,-0.15624824119785,-3.33010832599747,0.000609710610120465,0.000752548507257743,"MGARP",9606,84709,"GS3582","4","4q31.1","mitochondria-localized glutamic acid-rich protein","protein-coding","MGARP","mitochondria-localized glutamic acid-rich protein","O","corneal endothelium-specific protein 1|h",-2.55665290766385,"down"
"49737",-2.55417622958209,3.08799676838484,-3.74790242972124,0.000149801623926743,0.000189082952990725,"MGST2",9606,4258,"NULL","4","4q28.3","microsomal glutathione S-transferase 2","protein-coding","MGST2","microsomal glutathione S-transferase 2","O","microsomal GST-2|microsomal GST-II",-2.55417622958209,"down"
"49738",-2.55417392357164,0.383324813771736,-3.43065862015752,0.000439313828300091,0.000544723110924916,"YEATS2-AS1",9606,100874113,"NULL","3","NULL","YEATS2 antisense RNA 1","miscRNA","YEATS2-AS1","YEATS2 antisense RNA 1","O","NULL",-2.55417392357164,"down"
"49745",-2.55203491427657,-0.224962464853215,-3.68785116628533,0.000184514259414671,0.000232132759873956,"UBBP4",9606,23666,"NULL","17","17p11.2","ubiquitin B pseudogene 4","pseudo","UBBP4","ubiquitin B pseudogene 4","O","NULL",-2.55203491427657,"down"
"49756",-2.54962881016443,1.56219501516407,-3.4568213601036,0.000402971623613367,0.000500402346219283,"RP11-389C8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.54962881016443,"down"
"49817",-2.53395023322217,2.09941819387279,-3.3484950421251,0.000574520520074495,0.000709667613842573,"GAB3",9606,139716,"NULL","X","Xq28","GRB2-associated binding protein 3","protein-coding","GAB3","GRB2-associated binding protein 3","O","DOS/Gab family member 3|GRB2-associated ",-2.53395023322217,"down"
"49842",-2.52854605914345,0.079099339507585,-3.6810832172598,0.000188873730520984,0.000237525482110037,"RP11-216L13.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.52854605914345,"down"
"49854",-2.52620947595252,1.78845739691631,-3.39810230057629,0.000488848498609731,0.00060520803704841,"C21orf58",9606,54058,"NULL","21","21q22.3","chromosome 21 open reading frame 58","protein-coding","C21orf58","chromosome 21 open reading frame 58","O","uncharacterized protein C21orf58",-2.52620947595252,"down"
"49866",-2.52423229647558,2.46340343279802,-3.70161482593279,0.00017594142151199,0.000221552082147716,"PQLC3",9606,130814,"NULL","2","2p25.1","PQ loop repeat containing 3","protein-coding","PQLC3","PQ loop repeat containing 3","O","PQ-loop repeat-containing protein 3",-2.52423229647558,"down"
"49881",-2.51871419306054,2.55659838381688,-3.51520314870916,0.000331827874514683,0.000413494899426616,"TMEM254-AS1",9606,219347,"NULL","10","10q23.1","TMEM254 antisense RNA 1","miscRNA","TMEM254-AS1","TMEM254 antisense RNA 1","O","NULL",-2.51871419306054,"down"
"49899",-2.51371981516052,3.99814515045743,-3.69531770749402,0.000179815635783835,0.000226352789390224,"CTPS1",9606,1503,"NULL","1","1p34.1","CTP synthase 1","protein-coding","CTPS1","CTP synthase 1","O","CTP synthetase 1|UTP--ammonia ligase 1|c",-2.51371981516052,"down"
"49909",-2.5112960021859,5.12707613560376,-3.28594901522398,0.000702652588601656,0.000865204231064081,"PXYLP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5112960021859,"down"
"49914",-2.51047671969237,0.655310133253563,-3.81308223905865,0.000119181460378743,0.000150940852458051,"CCR10",9606,2826,"NULL","17","17q21.1-q21.3","chemokine (C-C motif) receptor 10","protein-coding","CCR10","chemokine (C-C motif) receptor 10","O","C-C CKR-10|C-C chemokine receptor type 1",-2.51047671969237,"down"
"49915",-2.51015762503651,5.18635067406671,-3.52304514392775,0.000323228807194977,0.000402873760729553,"ASCC3",9606,10973,"RP1-121G13.4","6","6q16","activating signal cointegrator 1 complex subunit 3","protein-coding","ASCC3","activating signal cointegrator 1 complex subunit 3","O","ASC-1 complex subunit P200|B630009I04Rik",-2.51015762503651,"down"
"49948",-2.50136226449551,4.47701822001239,-3.43210863683711,0.000437221439952898,0.000542197531147583,"NAGA",9606,4668,"NULL","22","22q11","N-acetylgalactosaminidase, alpha-","protein-coding","NAGA","N-acetylgalactosaminidase, alpha-","O","Acetylgalactosaminidase, alpha-N- (alpha",-2.50136226449551,"down"
"49952",-2.50043870134274,1.45986430788117,-3.89770132349736,8.82377187406152e-05,0.000112302376847657,"SLC4A5",9606,57835,"NULL","2","2p13","solute carrier family 4, sodium bicarbonate cotransporter, member 5","protein-coding","SLC4A5","solute carrier family 4, sodium bicarbonate cotransporter, member 5","O","NBCe2|electrogenic sodium bicarbonate co",-2.50043870134274,"down"
"49955",-2.49985315042413,2.39389878141156,-3.30755673378859,0.000655631457077961,0.000808290640972369,"TRPV2",9606,51393,"NULL","17","17p11.2","transient receptor potential cation channel, subfamily V, member 2","protein-coding","TRPV2","transient receptor potential cation channel, subfamily V, member 2","O","OTRPC2|osm-9-like TRP channel 2|transien",-2.49985315042413,"down"
"49962",-2.49765922193368,3.09176105384207,-3.25176420340208,0.000783536001258598,0.000963078524753041,"DDX60L",9606,91351,"NULL","4","4q32.3","DEAD (Asp-Glu-Ala-Asp) box polypeptide 60-like","protein-coding","DDX60L","DEAD (Asp-Glu-Ala-Asp) box polypeptide 60-like","O","DEAD box protein 60-like|probable ATP-de",-2.49765922193368,"down"
"49977",-2.49413067016767,2.67158257476158,-3.8841104652708,9.26287445366484e-05,0.000117811599984832,"SOX9-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49413067016767,"down"
"50009",-2.48589636382844,4.11808964712045,-3.5770016183868,0.000269525776399503,0.000336920161049426,"SGK223",9606,157285,"NULL","8","8p23.1","homolog of rat pragma of Rnd2","protein-coding","NULL","NULL","NULL","sugen kinase 223|tyrosine-protein kinase",-2.48589636382844,"down"
"50013",-2.48488637326527,4.31074584574356,-3.4482720354676,0.000414523811477175,0.000514507689051092,"SERTAD2",9606,9792,"NULL","2","2p14","SERTA domain containing 2","protein-coding","SERTAD2","SERTA domain containing 2","O","SERTA domain-containing protein 2|transc",-2.48488637326527,"down"
"50016",-2.48443199857985,3.00443737918796,-3.45864514738054,0.000400546811927002,0.000497443985361368,"KCNJ8",9606,3764,"NULL","12","12p11.23","potassium inwardly-rectifying channel, subfamily J, member 8","protein-coding","KCNJ8","potassium inwardly-rectifying channel, subfamily J, member 8","O","ATP-sensitive inward rectifier potassium",-2.48443199857985,"down"
"50026",-2.48191454396836,3.32286104219998,-3.53167307334658,0.000314011156011964,0.000391584799266367,"ZNF594",9606,84622,"hCG_1775942","17","17p13","zinc finger protein 594","protein-coding","ZNF594","zinc finger protein 594","O","zinc finger protein HZF18",-2.48191454396836,"down"
"50032",-2.48106854146607,0.5988504754372,-3.66910796582695,0.000196827839357927,0.000247353248040903,"TVP23C",9606,201158,"Nbla10383","17","17p12","trans-golgi network vesicle protein 23 homolog C (S. cerevisiae)","protein-coding","TVP23C","trans-golgi network vesicle protein 23 homolog C (S. cerevisiae)","O","Golgi apparatus membrane protein TVP23 h",-2.48106854146607,"down"
"50038",-2.47853788778851,1.0399779518916,-3.47513434835941,0.00037923903327633,0.000471441342168761,"CCDC13-AS1",9606,100874114,"NULL","3","NULL","CCDC13 antisense RNA 1","miscRNA","CCDC13-AS1","CCDC13 antisense RNA 1","O","NULL",-2.47853788778851,"down"
"50044",-2.47683064445078,3.66159518577121,-3.48233137919106,0.000370277800540353,0.000460487078515114,"GIMAP6",9606,474344,"NULL","7","NULL","GTPase, IMAP family member 6","protein-coding","GIMAP6","GTPase, IMAP family member 6","O","GTPase IMAP family member 6|immune assoc",-2.47683064445078,"down"
"50059",-2.47305644152318,2.36876635915762,-3.59264120176409,0.000255611644966312,0.000319806624530595,"KIF9",9606,64147,"NULL","3","3p21.31","kinesin family member 9","protein-coding","KIF9","kinesin family member 9","O","kinesin protein 9|kinesin-like protein K",-2.47305644152318,"down"
"50079",-2.46810568200985,4.90460342263124,-3.75306925823004,0.000147124365463405,0.000185743679084756,"NRIP1",9606,8204,"NULL","21","21q11.2","nuclear receptor interacting protein 1","protein-coding","NRIP1","nuclear receptor interacting protein 1","O","nuclear factor RIP140|nuclear receptor-i",-2.46810568200985,"down"
"50080",-2.46788916142762,3.96369023769595,-3.78840130120872,0.000129999583476374,0.00016443559259019,"EFNB1",9606,1947,"RP3-496G1.1","X","Xq12","ephrin-B1","protein-coding","EFNB1","ephrin-B1","O","EFL-3|ELK ligand|LERK-2|eph-related rece",-2.46788916142762,"down"
"50087",-2.46619715957886,2.53030161031234,-3.27442301699264,0.000729007654214655,0.00089697753442584,"CCDC125",9606,202243,"NULL","5","5q13.2","coiled-coil domain containing 125","protein-coding","CCDC125","coiled-coil domain containing 125","O","Kenae|coiled-coil domain-containing prot",-2.46619715957886,"down"
"50097",-2.46416889378066,-0.40362108827335,-3.53831516469033,0.000307084781349611,0.000383077801879079,"RP11-802O23.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.46416889378066,"down"
"50115",-2.46012443783497,4.31047192526889,-3.85778704595903,0.000101733386004689,0.000129175556735319,"POLA1",9606,5422,"NULL","X","Xp22.1-p21.3","polymerase (DNA directed), alpha 1, catalytic subunit","protein-coding","POLA1","polymerase (DNA directed), alpha 1, catalytic subunit","O","DNA polymerase alpha 1 catalytic subunit",-2.46012443783497,"down"
"50117",-2.45981239725101,0.706327003526085,-3.69873346933689,0.000177704197771216,0.000223738170771054,"ZNF337-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.45981239725101,"down"
"50124",-2.45851327527261,3.3073404182163,-3.79979836486431,0.000124892737190412,0.000158068129398771,"GGH",9606,8836,"NULL","8","8q12.3","gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase)","protein-coding","GGH","gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase)","O","gamma-Glu-X carboxypeptidase|gamma-gluta",-2.45851327527261,"down"
"50159",-2.44800782874121,2.60132560620633,-3.8820555425422,9.33105432761573e-05,0.000118658148689096,"EHHADH",9606,1962,"NULL","3","3q26.3-q28","enoyl-CoA, hydratase/3-hydroxyacyl CoA dehydrogenase","protein-coding","EHHADH","enoyl-CoA, hydratase/3-hydroxyacyl CoA dehydrogenase","O","3,2-trans-enoyl-CoA isomerase|L-3-hydrox",-2.44800782874121,"down"
"50172",-2.44452067090582,0.45043066446636,-3.51452299157232,0.000332583783302644,0.000414410401362407,"HLA-L",9606,3139,"hCG_23770","6","6p21.3","major histocompatibility complex, class I, L (pseudogene)","pseudo","HLA-L","major histocompatibility complex, class I, L (pseudogene)","O","NULL",-2.44452067090582,"down"
"50178",-2.44355018359556,0.779829022200804,-3.38107833342962,0.00051679615029669,0.000639335106129081,"AC083843.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44355018359556,"down"
"50186",-2.44083151206449,-0.425955790692909,-3.76698260268729,0.000140139343523445,0.000177066320484577,"LSMEM1",9606,286006,"NULL","7","7q31.1","leucine-rich single-pass membrane protein 1","protein-coding","LSMEM1","leucine-rich single-pass membrane protein 1","O","coiled-coil domain-containing transmembr",-2.44083151206449,"down"
"50200",-2.43718415958458,1.30913937683454,-3.26849870890109,0.000742911150296637,0.000913758253454424,"RP11-293M10.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.43718415958458,"down"
"50208",-2.43468479052721,1.21469848612617,-3.63517284728585,0.000221129486561175,0.000277345718034561,"CTC-260F20.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.43468479052721,"down"
"50222",-2.42937692059597,1.82345027939286,-3.52929323296708,0.000316528558359461,0.000394673693696641,"PPP4R1L",9606,55370,"RP11-196N14.1","20","20q13.32","protein phosphatase 4, regulatory subunit 1-like","pseudo","PPP4R1L","protein phosphatase 4, regulatory subunit 1-like","O","NULL",-2.42937692059597,"down"
"50236",-2.425372685094,-0.571933405390413,-3.2822014219357,0.000711122299263866,0.000875375725759662,"RP11-77K12.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.425372685094,"down"
"50239",-2.42456995832225,1.1114918295913,-3.34234102230709,0.000586080790047964,0.000723703099888277,"COMTD1",9606,118881,"UNQ766/PRO1558","10","10q22.2","catechol-O-methyltransferase domain containing 1","protein-coding","COMTD1","catechol-O-methyltransferase domain containing 1","O","catechol O-methyltransferase domain-cont",-2.42456995832225,"down"
"50266",-2.41699064922421,5.1403888347768,-3.69005592410392,0.000183114839170543,0.000230431568857398,"ALYREF",9606,10189,"NULL","17","17q25.3","Aly/REF export factor","protein-coding","ALYREF","Aly/REF export factor","O","THO complex 4|THO complex subunit 4|ally",-2.41699064922421,"down"
"50274",-2.41474948482325,2.27715252423893,-3.42867932964703,0.000442185173774639,0.000548225389733166,"NOD1",9606,10392,"NULL","7","7p15-p14","nucleotide-binding oligomerization domain containing 1","protein-coding","NOD1","nucleotide-binding oligomerization domain containing 1","O","NLR family, CARD domain containing 1|cas",-2.41474948482325,"down"
